Material,Hardness,Density,Temperature,Load,Speed,WearRate,FrictionCoefficient
PTFE,6.96,2.23,542,25,122,14.442,0.151
PTFE,5.39,2.16,230,174,990,7.7366,0.1824
PTFE,8.93,2.22,478,87,382,11.8214,0.2299
PTFE,9.25,2.13,644,162,844,12.4489,0.2015
PTFE,10.08,2.1,529,146,325,27.9358,0.1041
PTFE,9.62,2.18,199,135,434,7.6371,0.2671
PTFE,9.39,2.18,330,82,774,4.3193,0.1414
PTFE,10.23,2.12,793,108,544,13.6351,0.2561
PTFE,12.16,2.26,166,90,513,2.3479,0.1005
PTFE,8.52,2.21,554,90,698,8.1217,0.2295
PTFE,6.47,2.2,30,89,356,1.006,0.1544
PTFE,12.18,2.25,309,78,99,18.0743,0.2558
PTFE,6.63,2.17,562,10,193,3.7567,0.1251
PTFE,12.48,2.19,765,138,324,28.0547,0.2209
PTFE,5.18,2.16,150,76,599,4.1912,0.1066
PTFE,11.84,2.15,322,68,231,8.4618,0.2341
PTFE,14.31,2.27,266,136,691,4.0514,0.1984
PTFE,7.22,2.15,482,66,306,15.2055,0.114
PTFE,14.39,2.1,417,144,168,28.6596,0.2895
PTFE,7.15,2.23,158,185,965,4.1971,0.1534
PTFE,13.23,2.15,653,124,196,31.4061,0.2067
PTFE,7.57,2.11,532,127,917,9.3157,0.173
PTFE,11.96,2.29,372,54,965,1.8429,0.2318
PTFE,5.33,2.1,673,88,350,25.8816,0.2169
PTFE,9.88,2.24,340,5,810,0.1815,0.1655
PTFE,7.37,2.26,176,136,675,4.9267,0.2352
PTFE,12.9,2.25,258,145,757,3.4625,0.1031
PTFE,11.61,2.11,760,31,689,3.1771,0.2914
PTFE,10.96,2.19,796,110,277,31.3973,0.2297
PTFE,13.63,2.2,427,161,165,31.4839,0.2764
PTFE,8.98,2.17,80,83,152,5.0663,0.2438
PTFE,14.16,2.11,293,69,449,3.472,0.149
PTFE,13.11,2.27,722,178,997,10.5427,0.2647
PTFE,12.9,2.26,664,187,804,9.7856,0.1014
PTFE,14.04,2.21,676,75,95,37.7286,0.2726
PTFE,5.79,2.21,655,105,554,25.1568,0.2043
PTFE,13.06,2.24,513,41,703,1.8643,0.167
PTFE,7.88,2.25,554,61,132,28.2248,0.216
PTFE,7.62,2.2,756,190,508,37.9206,0.2441
PTFE,9.23,2.21,663,73,993,5.6469,0.111
PTFE,13.91,2.26,87,52,136,2.1048,0.1431
PTFE,14.91,2.26,490,84,741,4.05,0.12
PTFE,11.8,2.27,101,168,58,21.3095,0.1746
PTFE,10.58,2.28,786,61,359,13.0263,0.2261
PTFE,8.7,2.1,488,170,505,18.5161,0.2213
PTFE,14.38,2.12,297,19,419,0.9528,0.1609
PTFE,5.2,2.2,465,190,908,18.3004,0.1184
PTFE,15.0,2.27,444,112,210,14.0656,0.1206
PTFE,5.03,2.16,487,34,522,7.2509,0.2354
PTFE,12.49,2.29,304,120,318,8.2791,0.1579
PTFE,8.31,2.15,410,115,143,37.8862,0.2345
PTFE,7.51,2.13,748,79,939,9.3905,0.2446
PTFE,12.92,2.3,362,181,972,5.3218,0.1969
PTFE,9.92,2.21,517,118,366,15.7058,0.1607
PTFE,10.68,2.27,39,109,726,0.5417,0.2686
PTFE,8.9,2.18,495,23,841,1.4067,0.2207
PTFE,14.1,2.27,712,167,465,19.4077,0.1958
PTFE,8.24,2.12,443,98,706,8.4142,0.1942
PTFE,6.25,2.27,509,193,921,18.7227,0.2374
PTFE,6.8,2.28,659,87,208,47.6586,0.1634
PTFE,8.69,2.11,593,79,71,88.9215,0.2458
PTFE,8.33,2.2,419,124,295,20.5454,0.212
PTFE,14.66,2.22,672,12,493,1.2211,0.1016
PTFE,6.52,2.28,623,154,802,19.2012,0.2951
PTFE,14.36,2.29,619,111,630,7.7854,0.1583
PTFE,6.0,2.28,132,69,628,2.5363,0.1599
PTFE,9.69,2.12,443,43,781,2.9125,0.2285
PTFE,13.85,2.24,765,24,201,6.1758,0.1274
PTFE,6.88,2.26,413,93,707,8.1591,0.1075
PTFE,7.3,2.13,677,20,775,2.6258,0.2755
PTFE,14.0,2.26,453,169,939,5.3664,0.2271
PTFE,14.83,2.15,764,166,844,9.1567,0.2157
PTFE,14.09,2.1,48,19,144,0.4697,0.1064
PTFE,12.16,2.18,489,44,88,19.0774,0.1323
PTFE,13.47,2.27,121,195,123,13.1167,0.1531
PTFE,7.69,2.21,559,102,377,18.3909,0.2963
PTFE,12.03,2.14,47,109,724,0.51,0.1639
PTFE,7.63,2.11,39,127,682,0.8268,0.1188
PTFE,6.03,2.22,301,172,525,14.7143,0.1041
PTFE,13.91,2.24,407,17,431,1.3142,0.1986
PTFE,11.01,2.24,607,196,233,45.6408,0.2248
PTFE,5.39,2.1,108,50,489,1.891,0.113
PTFE,7.88,2.28,733,176,958,19.0021,0.225
PTFE,12.84,2.2,305,56,757,1.5305,0.1961
PTFE,9.77,2.2,752,76,77,67.739,0.1834
PTFE,7.32,2.28,785,103,869,14.3789,0.2621
PTFE,9.12,2.2,784,131,226,46.7311,0.1837
PTFE,9.98,2.19,474,98,768,6.1627,0.2721
PTFE,11.9,2.19,704,198,676,17.5953,0.1822
PTFE,7.5,2.28,63,200,852,2.2674,0.2698
PTFE,6.71,2.13,170,153,417,9.9649,0.204
PTFE,5.86,2.19,780,185,550,39.4255,0.2525
PTFE,7.34,2.2,123,108,421,4.174,0.2702
PTFE,14.62,2.24,255,184,968,3.5553,0.2702
PTFE,13.97,2.28,86,161,855,1.0045,0.2005
PTFE,12.05,2.16,130,135,406,3.2435,0.293
PTFE,5.18,2.21,257,117,300,18.6972,0.2214
PTFE,8.8,2.18,608,31,224,10.7075,0.1948
PTFE,10.81,2.25,682,124,114,64.9171,0.1034
PTFE,7.74,2.2,131,40,708,1.1348,0.1533
PTFE,6.6,2.26,37,45,945,0.248,0.2863
PTFE,14.26,2.26,378,64,570,3.0809,0.1024
PTFE,10.01,2.27,771,85,405,16.2589,0.1608
PTFE,12.13,2.29,172,103,285,4.9154,0.1942
PTFE,8.1,2.19,244,46,900,1.2863,0.2959
PTFE,14.22,2.2,652,53,795,3.424,0.2207
PTFE,10.85,2.3,719,85,75,63.3568,0.2658
PTFE,6.08,2.19,47,162,767,1.6473,0.1287
PTFE,5.07,2.16,474,57,660,8.2169,0.2565
PTFE,6.54,2.15,295,143,841,7.2648,0.1559
PTFE,5.78,2.24,321,86,356,15.607,0.1471
PTFE,8.09,2.3,33,52,610,0.409,0.1779
PTFE,9.27,2.21,269,37,72,16.7047,0.1846
PTFE,7.54,2.18,382,126,493,12.5033,0.1485
PTFE,7.33,2.2,685,150,527,25.0436,0.2227
PTFE,8.34,2.11,644,115,842,10.1965,0.15
PTFE,8.5,2.27,338,98,346,12.1855,0.1284
PTFE,14.05,2.19,368,82,395,5.4201,0.1016
PTFE,10.31,2.14,403,172,458,12.1684,0.1871
PTFE,12.86,2.18,446,200,824,9.7234,0.276
PTFE,14.58,2.27,697,82,87,42.2854,0.1896
PTFE,8.38,2.26,116,101,55,25.0618,0.2006
PTFE,14.98,2.2,550,198,206,39.4605,0.1486
PTFE,5.5,2.27,546,116,263,50.6766,0.2724
PTFE,6.94,2.13,237,192,733,10.3276,0.2786
PTFE,10.42,2.23,608,78,868,5.5532,0.2011
PTFE,10.03,2.2,761,42,93,32.8861,0.2217
PTFE,11.45,2.18,746,27,685,2.6812,0.2181
PTFE,6.54,2.26,556,113,242,46.652,0.1577
PTFE,13.26,2.24,178,27,768,0.4788,0.2286
PTFE,7.75,2.2,226,98,870,3.7322,0.2562
PTFE,8.24,2.27,650,8,566,1.2886,0.1593
PTFE,14.99,2.23,693,166,263,26.6956,0.1726
PTFE,10.01,2.19,725,148,683,17.9104,0.2519
PTFE,14.73,2.15,497,124,479,10.4597,0.1952
PTFE,12.29,2.29,133,171,394,4.3018,0.1655
PTFE,7.7,2.13,638,173,698,20.2156,0.1849
PTFE,5.2,2.1,192,58,308,6.7416,0.1738
PTFE,8.61,2.26,314,54,559,3.9541,0.2706
PTFE,6.32,2.24,531,94,130,60.7213,0.1653
PTFE,14.59,2.25,505,183,568,10.0132,0.2539
PTFE,5.49,2.27,210,140,731,7.4243,0.2629
PTFE,6.41,2.11,393,148,406,20.5957,0.2422
PTFE,10.09,2.25,174,27,108,3.8201,0.2579
PTFE,5.66,2.21,391,64,378,11.4764,0.1863
PTFE,10.13,2.24,208,59,842,1.3392,0.2112
PTFE,9.42,2.23,601,73,58,88.0028,0.2088
PTFE,12.06,2.21,670,31,599,2.4457,0.1179
PTFE,13.27,2.27,214,16,652,0.3215,0.2784
Graphite,21.23,2.1,679,150,229,23.4276,0.1756
Graphite,15.04,1.8,170,189,936,1.9214,0.2198
Graphite,19.19,2.1,492,133,363,11.0961,0.2024
Graphite,22.98,1.92,517,59,560,2.34,0.2359
Graphite,11.91,2.06,380,31,991,0.9221,0.3146
Graphite,24.57,1.85,763,99,235,13.193,0.3352
Graphite,24.96,2.01,727,83,766,3.27,0.3321
Graphite,19.45,2.14,318,102,185,8.1906,0.1562
Graphite,16.74,2.06,260,52,247,3.1519,0.3059
Graphite,24.86,1.99,76,49,342,0.3636,0.1804
Graphite,23.43,2.12,767,10,629,0.5015,0.2565
Graphite,13.81,2.14,467,34,805,1.175,0.27
Graphite,18.46,1.88,729,81,611,4.6233,0.2009
Graphite,19.73,2.15,583,18,993,0.6194,0.2665
Graphite,13.85,2.17,61,111,141,4.0623,0.2278
Graphite,23.11,1.85,369,167,245,9.1849,0.1016
Graphite,18.6,1.81,287,21,561,0.4749,0.2786
Graphite,17.33,2.03,455,105,65,40.1053,0.1921
Graphite,24.39,1.98,691,35,218,3.9444,0.2912
Graphite,16.29,1.99,465,148,939,3.7328,0.1536
Graphite,23.37,2.14,714,63,886,2.0528,0.1981
Graphite,14.78,2.16,788,105,160,34.0381,0.3336
Graphite,18.08,1.98,754,94,427,10.5836,0.112
Graphite,16.67,2.04,607,180,251,28.2496,0.1613
Graphite,11.49,2.16,51,97,130,2.6681,0.1454
Graphite,21.58,2.15,108,48,984,0.2537,0.3377
Graphite,10.22,1.94,366,116,391,9.4605,0.1969
Graphite,22.7,1.92,794,198,396,20.1665,0.1483
Graphite,22.14,2.19,756,59,461,3.7286,0.1333
Graphite,10.34,1.82,41,66,97,3.0571,0.1922
Graphite,14.89,2.09,512,179,908,5.7924,0.2874
Graphite,23.47,1.9,294,29,789,0.4357,0.2446
Graphite,24.24,1.93,642,193,325,16.9471,0.322
Graphite,15.92,1.95,576,197,688,10.5789,0.3452
Graphite,10.38,2.04,431,47,419,4.1172,0.1911
Graphite,21.64,1.99,553,169,62,77.3792,0.1414
Graphite,13.43,2.01,757,108,388,17.7725,0.1046
Graphite,12.62,2.01,792,46,251,12.1976,0.2394
Graphite,12.31,2.06,461,129,799,4.946,0.2247
Graphite,12.79,2.17,128,196,990,1.7915,0.1631
Graphite,19.69,1.85,178,134,620,1.9505,0.3499
Graphite,21.57,1.8,635,98,737,3.6029,0.1015
Graphite,21.23,2.12,450,50,144,7.3062,0.178
Graphite,14.76,1.94,494,46,555,2.229,0.155
Graphite,20.74,1.94,353,65,625,1.5086,0.3048
Graphite,12.6,1.94,342,186,664,8.2091,0.1046
Graphite,19.67,1.96,184,15,187,0.7977,0.2488
Graphite,10.96,1.87,360,170,884,6.6814,0.249
Graphite,21.36,1.85,463,100,532,4.4367,0.139
Graphite,20.83,2.07,540,22,356,1.364,0.3387
Graphite,20.46,2.0,476,173,108,31.4003,0.1461
Graphite,24.54,1.88,423,7,854,0.1417,0.1639
Graphite,24.5,2.03,422,138,774,2.504,0.293
Graphite,16.03,2.12,265,119,758,2.9642,0.1322
Graphite,18.81,2.16,410,51,831,1.3341,0.278
Graphite,22.86,1.84,285,196,974,2.7183,0.2392
Graphite,12.02,2.13,302,166,361,9.7424,0.1849
Graphite,17.6,1.83,234,150,478,4.7497,0.2614
Graphite,17.08,2.09,535,139,893,5.3429,0.2861
Graphite,13.71,2.13,507,146,693,7.591,0.1204
Graphite,18.34,1.96,172,176,612,2.4646,0.1139
Graphite,22.29,1.83,213,162,659,2.2183,0.3086
Graphite,19.18,1.86,777,78,561,6.6595,0.133
Graphite,22.01,2.07,204,120,309,3.4724,0.2522
Graphite,17.11,1.97,381,193,892,4.6901,0.145
Graphite,22.1,1.92,490,119,989,2.1985,0.2339
Graphite,11.22,2.06,552,6,719,0.3301,0.2696
Graphite,17.22,1.97,394,39,584,1.5751,0.2051
Graphite,23.09,2.15,79,199,569,1.1587,0.2462
Graphite,24.54,1.82,244,110,597,1.9217,0.1051
Graphite,19.93,1.92,394,79,738,2.392,0.3373
Graphite,15.27,2.16,259,79,592,2.5093,0.1429
Graphite,13.35,1.83,355,96,690,3.9992,0.2009
Graphite,18.36,2.14,554,81,292,9.6996,0.286
Graphite,23.89,1.95,312,190,739,3.5693,0.2442
Graphite,12.92,1.96,558,175,516,17.1239,0.1397
Graphite,10.04,2.16,332,168,973,5.145,0.2761
Graphite,21.38,2.02,597,99,345,6.8292,0.3265
Graphite,18.57,1.9,797,119,908,4.8935,0.2722
Graphite,18.95,2.13,395,19,726,0.5595,0.1643
Graphite,18.0,1.86,514,151,688,6.3796,0.1556
Graphite,12.11,2.15,86,135,195,4.9414,0.1892
Graphite,20.14,2.18,511,14,710,0.5344,0.331
Graphite,23.97,1.96,583,155,99,40.6062,0.1126
Graphite,11.08,2.08,77,134,885,1.0393,0.1373
Graphite,22.47,1.81,599,69,344,5.1717,0.1039
Graphite,11.28,1.84,422,90,847,4.6497,0.1637
Graphite,21.63,2.03,588,67,238,7.2499,0.2781
Graphite,20.7,1.82,345,122,384,5.8617,0.1421
Graphite,21.24,2.02,797,131,891,5.3454,0.2123
Graphite,13.79,1.95,169,99,632,2.1971,0.1222
Graphite,22.2,1.81,778,157,102,54.1423,0.1837
Graphite,17.99,1.91,476,176,132,34.4846,0.3409
Graphite,21.93,1.81,363,13,760,0.3193,0.1328
Graphite,24.94,1.93,710,188,314,16.6355,0.1952
Graphite,17.05,2.11,555,160,72,85.4379,0.2617
Graphite,21.92,1.82,679,199,832,8.0023,0.1786
Graphite,22.39,2.09,599,72,767,2.0553,0.118
Graphite,15.3,2.19,507,161,628,6.8782,0.2585
Graphite,23.47,2.01,313,199,189,16.1571,0.2424
Graphite,23.92,2.01,133,124,405,1.6127,0.3391
Graphite,19.69,1.81,406,138,122,22.8381,0.1998
Graphite,22.77,2.11,592,79,308,7.8426,0.3372
Graphite,15.73,1.98,754,94,873,5.7519,0.1911
Graphite,11.82,1.85,54,132,127,5.0727,0.1051
Graphite,17.04,1.94,46,35,440,0.1857,0.3031
Graphite,21.09,1.97,231,143,974,1.9034,0.1119
Graphite,11.08,2.03,134,176,913,2.1915,0.2246
Graphite,18.7,1.89,75,116,512,1.0335,0.1215
Graphite,20.77,2.18,34,46,293,0.2344,0.1931
Graphite,14.11,1.87,358,151,464,9.2331,0.3264
Graphite,18.76,2.07,416,115,993,2.3456,0.2668
Graphite,19.6,2.04,644,52,181,8.0359,0.2554
Graphite,13.98,2.13,227,9,739,0.1987,0.1755
Graphite,19.31,2.13,537,90,899,3.2467,0.3254
Graphite,21.65,1.89,436,20,359,1.2163,0.1354
Graphite,19.92,1.82,687,113,972,3.2917,0.1142
Graphite,16.41,2.17,283,21,238,1.6829,0.2004
Graphite,23.73,1.97,790,190,734,6.9298,0.3105
Graphite,19.55,1.96,627,181,498,12.2521,0.1276
Graphite,12.8,2.0,291,86,689,2.5323,0.1699
Graphite,23.11,1.87,235,42,92,4.3601,0.3407
Graphite,15.2,2.04,739,43,888,2.4204,0.3252
Graphite,15.49,2.13,605,34,676,2.0005,0.3053
Graphite,15.07,1.9,60,59,93,2.2273,0.2685
Graphite,23.99,1.91,263,17,171,1.1615,0.2908
Graphite,13.69,2.15,789,123,340,23.4913,0.2511
Graphite,21.42,1.9,326,24,145,2.9017,0.1021
Graphite,13.0,2.18,74,56,903,0.4102,0.1564
Graphite,17.13,1.89,687,68,816,2.8499,0.2145
Graphite,19.97,1.89,156,82,81,8.6184,0.1097
Graphite,19.68,1.91,625,53,697,2.3892,0.3469
Graphite,22.04,2.09,40,44,155,0.5849,0.1356
Graphite,20.97,2.07,77,95,130,3.0704,0.293
Graphite,10.2,2.07,385,102,83,39.8609,0.2589
Graphite,21.49,1.83,702,39,946,1.5549,0.1351
Graphite,20.95,1.87,714,94,697,4.7624,0.1394
Graphite,21.15,2.17,384,80,967,1.6828,0.2798
Graphite,17.4,1.85,54,13,358,0.1228,0.2492
Graphite,12.78,2.19,615,183,140,53.6781,0.2998
Graphite,11.66,2.17,647,62,296,9.3793,0.1902
Graphite,12.89,2.1,635,179,87,120.8736,0.2049
Graphite,15.24,2.17,586,42,955,1.6458,0.2996
Graphite,23.76,1.98,70,167,334,1.6902,0.277
Graphite,15.75,1.93,418,22,839,0.6353,0.2722
Graphite,17.22,1.82,508,163,336,11.5118,0.2017
Graphite,12.55,2.06,789,154,72,148.6489,0.1635
Graphite,20.32,1.93,133,44,170,1.643,0.3426
Graphite,22.52,1.82,167,41,747,0.4202,0.148
Graphite,17.59,1.96,470,158,885,5.3862,0.1249
Graphite,20.13,1.84,287,77,412,2.4417,0.2486
Graphite,14.0,2.11,595,56,311,7.2396,0.3078
Graphite,11.5,2.07,348,161,278,16.3333,0.2122
Graphite,22.12,1.85,649,69,295,6.6601,0.3217
Graphite,14.98,2.16,600,90,438,8.0455,0.156
Graphite,17.26,2.13,389,93,809,2.9658,0.1044
Graphite,12.61,2.05,575,141,662,10.2875,0.2077
Graphite,15.46,1.89,762,81,784,5.2078,0.1357
Graphite,14.79,1.96,180,99,66,16.521,0.2708
Graphite,19.68,2.14,227,120,269,5.0078,0.3496
Graphite,20.54,1.87,607,160,663,6.0339,0.2438
Graphite,16.27,1.91,141,79,105,6.2666,0.1414
Graphite,15.15,1.96,197,88,846,1.4551,0.2807
Graphite,24.52,2.12,707,142,282,11.925,0.2368
Graphite,15.98,1.91,344,25,946,0.5288,0.3494
Graphite,17.71,2.15,750,36,235,5.6062,0.3208
Graphite,15.09,1.93,707,187,51,162.2709,0.3328
Graphite,15.95,1.87,607,168,334,21.857,0.2773
Graphite,20.29,1.81,520,35,211,4.0265,0.2781
Graphite,15.05,1.9,528,19,993,0.7979,0.2725
Graphite,11.26,2.16,58,183,807,1.236,0.1882
Graphite,18.2,2.1,79,30,330,0.4435,0.1304
Graphite,17.22,1.98,458,157,257,13.7898,0.1108
Graphite,22.98,2.03,207,171,58,28.4605,0.3031
Graphite,19.1,2.03,202,131,678,1.8938,0.2226
Graphite,15.03,1.93,245,62,912,1.2449,0.208
Graphite,13.95,1.8,516,187,832,9.3392,0.322
Graphite,17.81,2.09,235,43,301,1.6223,0.2954
Graphite,19.71,2.17,76,122,575,0.8187,0.2239
Graphite,10.35,1.94,93,167,291,4.9797,0.2659
Graphite,10.67,2.11,688,172,718,14.3397,0.3404
Graphite,17.19,2.12,728,8,636,0.454,0.2287
Graphite,13.23,2.06,40,115,921,0.3103,0.1796
Graphite,20.55,2.16,97,90,848,0.4781,0.1083
Graphite,23.55,1.9,726,164,916,6.4661,0.1544
Graphite,14.61,1.96,439,91,89,25.4392,0.3048
Graphite,21.87,2.04,582,142,515,6.8765,0.2214
Graphite,16.28,2.17,488,79,759,2.9716,0.1799
Graphite,19.21,2.05,581,190,898,7.2246,0.1307
Graphite,17.57,2.15,774,78,672,5.1672,0.1957
Graphite,20.18,1.91,337,78,388,2.785,0.2451
Graphite,12.62,2.16,586,33,272,5.5342,0.1421
Graphite,22.21,1.95,695,153,877,6.1037,0.2574
Graphite,21.73,1.94,587,168,101,37.331,0.3378
Graphite,10.43,2.15,755,5,234,1.2602,0.3264
Graphite,13.3,1.92,361,7,915,0.1728,0.1911
Graphite,23.3,1.88,374,88,582,2.392,0.3369
Graphite,10.88,2.09,127,194,285,6.9071,0.2835
Graphite,14.28,2.15,556,141,920,5.0542,0.142
Graphite,12.7,2.19,699,117,504,11.9878,0.1267
Graphite,12.23,2.05,532,136,515,10.3656,0.1174
Graphite,12.95,1.81,180,18,211,1.0464,0.2022
Graphite,16.04,1.83,141,97,854,0.8471,0.1779
Graphite,22.97,2.0,204,22,230,0.745,0.2026
Graphite,21.18,1.85,286,15,211,0.9244,0.2242
Graphite,20.48,2.16,299,8,382,0.3234,0.2559
Graphite,20.71,1.92,747,53,882,2.5961,0.1776
Graphite,10.57,1.86,39,54,353,0.613,0.3217
Graphite,10.55,1.97,781,197,914,16.0062,0.1998
Graphite,22.15,2.14,158,70,442,0.9374,0.2293
Graphite,22.25,2.15,352,107,714,2.1404,0.2585
Graphite,10.78,1.8,387,73,897,2.6172,0.1276
Graphite,13.32,2.19,674,9,933,0.558,0.2364
Graphite,20.17,1.92,777,24,653,1.1863,0.278
Graphite,20.98,2.1,200,68,335,2.1813,0.2604
Graphite,10.08,2.2,95,63,244,2.6856,0.2124
Graphite,11.02,2.07,220,149,781,3.6159,0.1909
Graphite,24.9,2.2,599,33,836,1.0314,0.1401
Graphite,20.53,2.19,303,50,304,2.4842,0.2085
Graphite,22.25,1.89,785,163,993,6.7692,0.1774
Graphite,19.85,1.97,111,187,646,1.3796,0.3015
Graphite,13.63,1.9,558,171,776,10.1083,0.2135
Graphite,21.58,2.17,703,98,715,4.7044,0.3177
Graphite,22.65,1.9,800,78,465,5.7503,0.2087
Graphite,17.9,1.94,108,19,916,0.1464,0.3425
Graphite,24.03,1.95,391,36,862,0.6968,0.2894
Graphite,11.8,2.01,94,66,425,1.3994,0.2566
Graphite,20.61,1.99,185,36,873,0.3082,0.1325
Graphite,10.31,2.05,566,94,197,25.9243,0.2136
Graphite,17.02,1.81,303,191,946,3.2709,0.3216
Graphite,12.08,1.85,193,176,309,7.2806,0.1424
Graphite,20.77,1.84,313,88,949,1.4782,0.2105
Graphite,19.0,1.94,507,196,202,24.2031,0.2248
Graphite,14.44,1.83,540,11,587,0.7465,0.273
Graphite,17.9,1.84,770,43,964,2.1337,0.2891
Graphite,17.17,1.97,182,50,253,2.2807,0.3141
Graphite,23.26,2.05,132,191,278,3.5008,0.3494
Graphite,22.63,2.13,111,185,74,10.3123,0.1442
Graphite,21.06,1.98,464,179,953,4.1681,0.2484
Graphite,21.15,2.13,432,11,318,0.6177,0.197
Graphite,21.88,1.97,695,114,843,3.6579,0.1227
Graphite,13.59,2.14,76,152,152,4.694,0.1433
Graphite,14.91,1.85,494,52,654,2.2314,0.1049
Graphite,22.67,2.14,270,137,699,2.3446,0.3385
Graphite,23.71,2.19,691,91,82,32.9651,0.1491
Graphite,16.8,2.15,264,181,614,3.8819,0.2879
Graphite,14.81,1.95,668,183,444,17.8568,0.2078
Graphite,10.42,2.08,109,123,121,10.9435,0.1258
Graphite,16.02,1.97,495,7,56,3.1426,0.1048
Graphite,20.27,2.14,549,122,289,13.5712,0.1078
Graphite,24.8,2.02,558,157,205,14.337,0.2636
Graphite,13.63,2.11,219,172,426,7.5367,0.1318
Graphite,17.89,2.12,613,175,562,12.3168,0.1823
Graphite,22.71,1.88,771,141,817,6.8199,0.1661
Graphite,23.73,1.93,471,86,65,31.2424,0.3137
Graphite,16.59,1.82,532,70,529,4.5758,0.1942
Graphite,13.79,2.18,551,41,204,7.3639,0.1122
Graphite,21.79,2.1,239,198,696,2.9427,0.2559
Graphite,22.67,1.98,579,85,545,3.5561,0.2697
Graphite,11.62,2.06,726,142,997,8.9338,0.2874
Graphite,22.16,1.97,435,170,839,4.4436,0.3381
Graphite,18.68,2.06,75,117,963,0.4686,0.2686
Graphite,18.42,2.05,651,171,484,14.5866,0.2192
Graphite,20.86,2.06,384,77,894,1.6368,0.2911
Graphite,19.38,1.82,560,6,532,0.3425,0.1722
Graphite,18.49,2.04,69,13,823,0.0548,0.2931
Graphite,21.11,2.14,221,29,444,0.7502,0.3183
Graphite,19.89,1.96,212,150,306,5.0811,0.1282
Graphite,20.3,1.92,598,133,390,11.871,0.3421
Graphite,21.6,2.17,287,154,682,2.8148,0.1591
Graphite,21.29,1.97,147,122,636,1.3748,0.2135
Graphite,24.61,1.93,123,66,412,0.8552,0.3473
Graphite,16.95,2.05,604,189,571,13.5818,0.158
Graphite,22.54,1.89,180,142,350,3.6964,0.1256
Graphite,19.02,2.18,618,62,710,2.7842,0.1523
Graphite,12.34,2.18,608,21,890,1.1298,0.1629
Graphite,17.31,1.86,782,31,569,1.9825,0.1736
Graphite,11.16,1.96,266,14,419,0.8114,0.257
Graphite,13.47,1.94,549,20,769,1.0374,0.1003
Graphite,14.15,1.84,592,67,559,5.6915,0.2537
Graphite,12.75,1.97,242,131,616,3.3999,0.2212
Graphite,14.17,2.16,651,185,875,10.9688,0.2093
Graphite,23.86,2.06,143,184,986,1.1602,0.2084
Graphite,13.5,2.18,265,81,765,2.4219,0.313
Graphite,22.71,1.99,581,140,729,4.1869,0.2981
Graphite,21.44,1.83,271,91,542,2.4566,0.3335
Graphite,21.64,2.09,31,162,564,0.471,0.2304
Graphite,17.38,1.85,146,179,562,2.4947,0.2375
Graphite,12.53,1.99,726,188,116,92.6129,0.1948
Graphite,17.0,1.9,369,194,602,8.3301,0.2537
Graphite,11.67,1.88,373,143,877,5.46,0.2513
Graphite,17.94,2.1,316,78,824,1.9045,0.1132
Graphite,23.91,1.84,151,60,567,0.6995,0.1206
Graphite,10.14,2.11,219,69,882,1.7133,0.294
Graphite,21.96,2.04,718,114,565,7.4506,0.2334
Graphite,24.73,1.96,610,123,549,5.2421,0.2942
Graphite,10.59,1.95,346,53,505,2.9731,0.2425
Graphite,22.57,2.18,131,138,809,1.115,0.3212
Graphite,19.27,2.18,392,55,947,1.0463,0.3475
Graphite,16.27,1.92,284,196,251,12.7526,0.295
Titanium,80.7,4.58,226,126,558,0.6247,0.6954
Titanium,78.85,4.58,297,22,932,0.0847,0.3383
Titanium,89.16,4.52,551,179,428,3.0903,0.4874
Titanium,88.33,4.47,797,57,427,1.291,0.5458
Titanium,80.27,4.46,381,148,128,5.2673,0.305
Titanium,81.91,4.58,106,29,825,0.0389,0.6877
Titanium,83.81,4.44,92,68,655,0.1231,0.5313
Titanium,84.82,4.41,121,56,224,0.4218,0.653
Titanium,80.14,4.42,87,171,68,2.9044,0.3601
Titanium,79.85,4.47,185,63,163,0.7722,0.6248
Titanium,86.85,4.41,266,123,188,1.8056,0.642
Titanium,79.91,4.51,716,6,983,0.0469,0.6095
Titanium,81.96,4.55,641,152,557,1.7738,0.4306
Titanium,82.46,4.43,129,67,268,0.3749,0.3201
Titanium,80.55,4.46,498,194,933,1.2996,0.5859
Titanium,88.51,4.46,145,128,448,0.4598,0.4958
Titanium,78.08,4.55,564,104,709,1.077,0.5727
Titanium,89.41,4.42,98,173,760,0.258,0.4527
Titanium,86.06,4.4,72,65,258,0.2033,0.5112
Titanium,79.03,4.6,788,151,804,2.0116,0.5306
Titanium,76.81,4.42,363,179,765,1.3146,0.3856
Titanium,77.14,4.42,323,38,801,0.2138,0.586
Titanium,83.2,4.54,541,28,270,0.6934,0.406
Titanium,81.63,4.51,751,130,316,3.3136,0.5607
Titanium,75.95,4.48,753,179,801,2.1053,0.4472
Titanium,89.69,4.46,765,70,427,1.2046,0.5044
Titanium,84.24,4.43,244,5,416,0.0375,0.6993
Titanium,79.63,4.58,446,154,669,1.1864,0.6267
Titanium,77.25,4.45,167,66,291,0.5825,0.6485
Titanium,88.9,4.56,366,167,679,1.051,0.4728
Titanium,80.23,4.47,356,91,714,0.4981,0.3849
Titanium,87.89,4.54,270,136,346,0.9937,0.4723
Titanium,81.82,4.56,255,26,451,0.1484,0.3879
Titanium,86.08,4.44,79,70,788,0.0842,0.636
Titanium,79.85,4.5,214,38,787,0.1074,0.3537
